Date,^DJI,AMZN,AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WMT,DIS
2014-08-28 00:00:00-04:00,-0.0024786490433035,-0.0092080507250903,-0.0024655088260323,0.0062392374064779,0.0011752471191319,-0.0085021945871868,0.0009213103818108,0.0020160490844369,0.0008552364961489,-0.0009003068638411,0.0069664298094493,-0.002825299529185,-0.0013000875831008,-0.0040241425536747,-0.002615632946106,0.0007214494052105,-0.0072160374024798,0.0031968635760968,0.000277535505907,-0.0046452645323561,0.0002228243165744,-0.0083040190737735,-0.0033605423824384,-0.004432574602342,-0.0004633494018748,-0.0216515788380088,-0.0004046265392323,-0.0116518522158666,0.0006590979347249,-0.001549305489166
2014-08-29 00:00:00-04:00,0.0011053501876556,-0.0028821709287792,0.0059539678043305,0.0049754173849694,0.0024445990761825,-0.0024389157996641,0.0038655920605497,0.0056341467101446,0.0054368418101273,0.0082188995329597,0.0107015268580794,-0.0007342940492695,0.0015620848854642,0.007792151706728,0.0075763580619163,0.0021616547329115,0.0049021888386282,-0.0044612216526431,0.0001389058633285,0.0018334550905658,0.012254889556849,-0.0034251669570681,0.0009632095882243,0.0039224350336852,0.0039379793727831,0.0137244743324711,0.0082978839950988,-0.0096925337847705,-0.0052697711546342,-0.0038789498008946
2014-09-02 00:00:00-04:00,-0.0018065189117342,0.0098513343677182,0.0018985213445221,-0.0101881769199978,0.0078049967453013,-0.0104099532779281,-0.0013752393280483,-0.0044019607832903,-0.0147545711659111,0.0036846863541042,-0.0202086484894578,0.0028350780191386,-0.0038478180649063,-0.010022832615922,-0.0035665778488149,-0.0019177241139437,0.0037004740401869,-0.0098163848608149,0.0015278405769345,-0.0053237212718746,-0.0074840125106055,0.0092928216216403,-0.0015642347309567,-0.0020063453963078,-0.0033453245746205,0.0128617171823244,-0.0010035216216274,0.0103988269198544,0.0033110438985624,0.0102358724898596
2014-09-03 00:00:00-04:00,0.0006280188648262,-0.0098719973937321,0.004681205547856,0.0044940559424029,-0.0422071483033283,0.0036657952134613,-0.0042233187211696,0.0064306756702068,0.002508858216814,-0.0009459095134974,-0.0235870190107247,-0.0004188203619489,0.0020356567582535,0.0,0.0038698865948265,0.00336229240332,0.0005024890452076,0.0036637431910619,-0.002773493966769,0.0115405972994615,-0.0028831753468605,-0.0058019659399793,-0.0009642173252881,-0.000528764140358,0.0046299735356594,-0.0137009190067971,0.0022099905502417,0.0007917065612947,0.0034324983985458,0.0015418765896921
2014-09-04 00:00:00-04:00,-0.0005093732570348,0.0205014650012231,-0.0054361884239387,-0.0041130621056955,-0.0082876877264497,-0.0038113882536536,0.0033196170203269,-0.0051918839596537,-0.0082905854491348,0.0026727701029416,0.0104491835617381,-0.0049235345402328,-0.0066161404138616,0.0098347700151022,0.0007706095564803,0.0021542081326484,0.0001678055417801,-0.0013960732175949,-0.0014602666122566,-0.0066135587371046,0.0066728344861675,0.0139554545996831,0.0096502581340245,-0.0022230397442565,0.0031107599522555,0.0008471075531715,-0.0032076206878535,-0.0029781262653343,0.0072358267725589,-0.0087971067342408
2014-09-05 00:00:00-04:00,0.0039707653360412,0.0012429329689513,-0.0004461256672413,-0.0009418632474766,0.0086626574778148,-0.0061373020445947,-0.0025733408578293,0.0036133254794161,0.0047321563433615,-0.0018327272906094,0.0186813468725559,0.0065271363247201,0.00272641374112,0.0025782312813018,0.0055857596998769,-0.000716609287016,0.0033493961994335,0.0006452260653613,0.0041082361711235,0.0183085054307443,0.0143616285906162,0.0265272789381896,0.0008362360993212,-0.0005304260088774,0.0079256794628208,0.0123560979005357,0.004424615856007,-0.0002331140492918,0.0124083694314349,0.0088751826634168
2014-09-08 00:00:00-04:00,-0.0015136201883494,-0.0116634714163122,-0.0075884090489218,0.0100809023745991,-0.0061634978947553,0.0263855131659118,-0.0058044482401528,-0.0019999207001757,-0.0093407616705344,0.0020029818410682,-0.0086236461744914,-0.0038702194336178,-0.005543187872437,0.009428822723033,-0.0035432005101491,-0.0014339958230346,-0.0003337627287983,-0.0061247466027323,0.0047852500873339,-0.0021248896417415,0.0121974299644505,0.0043873994426908,-0.0053715017272425,-0.0041641458483967,0.0018236513726359,0.0091957659320753,-0.0082095709000337,0.0072823871066123,-0.0126432422015686,-0.0041786900131596
2014-09-09 00:00:00-04:00,-0.0057009167968166,-0.0367763814599078,-0.0115820595158359,-0.0134986623463261,-0.0037619220679271,0.0017970932104731,-0.0047260032225319,-0.0036071129368963,-0.0081610025352055,-0.0150461629201323,-0.0208105482666766,-0.0081897566050229,-0.000789328225599,-0.0118883308578077,-0.0024028673917498,0.0038298148602913,-0.0138590543581416,-0.0152431284394388,-0.0029678504079138,-0.0080264183501911,0.0062404708854852,-0.0067957074811183,-0.0039611804317686,-0.0045030517334373,0.007393757952703,-0.0115971101185778,-0.012720001734416,-0.0069054189316559,0.0027439978815568,-0.0106005857609023
2014-09-10 00:00:00-04:00,0.0032233583332348,0.0047915376302116,0.0058019740990624,0.0131015615693566,0.0307172864363509,7.794671784089324e-05,-0.0136873171396314,0.0028154672739704,-0.0071895403123642,0.0139231026744974,0.0035983652562483,-0.0010586308160558,0.0081583137982115,0.0031515219979705,0.0114642689607555,0.0054838549025482,0.0027097237216606,0.0209683991707274,0.0012459988229152,0.0033028603652098,0.0017114962162789,0.0076980391447976,0.0078327906729922,0.0034465870370756,-0.0106027590538511,0.0174321841086724,-0.003067334775599,0.012133551782224,-0.0029972892083373,-0.0008930722047525
2014-09-11 00:00:00-04:00,-0.0011547994205406,-0.0024447313299676,0.0001133706256708,-0.0016529948013821,0.0042578326454061,-0.0045237050066427,-0.0032094969081494,0.0100283100088269,-0.0036212668001776,0.0062823863426562,-0.0003361506057683,0.0040271225301578,0.0009400660788168,0.0,-0.0041907399252938,0.0020301904760897,0.0091181180155475,-0.0004299156759849,-0.0020051641481467,-0.0036472892078233,0.0034153375000178,-0.0078819175287895,-0.0017932627668597,-0.002683656508335,-0.0019484700280208,0.0084018810482466,0.0053334540744192,-0.0088989925522163,-0.0053590047878516,0.0050269365171811
2014-09-12 00:00:00-04:00,-0.0036066768945393,0.0020271495385186,-0.0088219138370956,-0.0076997410071361,0.002267630106959,-0.0054055049854694,-0.0053979908830816,-0.0007944775059477,-0.0094482068817932,0.0119892199663023,-0.0042590890967748,-0.0025329775927235,-0.0022955393278958,-0.0114224333197761,0.0002866639963456,-0.0116803955700431,0.004517948782716,0.0040875383421057,-0.0028397873220288,-0.0091516911557575,-0.0063826363939236,0.000244613514803,-0.0027549933078988,-0.0053807300400057,-0.0103354246150159,-0.0320208850065265,-0.0124466138279835,-0.0042335181346542,-0.0043360875381154,-0.0033344356798454
2014-09-15 00:00:00-04:00,0.0025684081997285,-0.0220417148365452,-0.0029666764258245,0.0005800621905844,-0.0002953178694158,-0.0050414888720251,-0.0015238918451072,-0.0039743018715184,0.0128811959288874,0.0044218814540537,0.0060785272316101,0.0015870146003893,0.0027711080884833,-0.0023107813744226,0.0013391603704566,0.000964454253749,-0.0014993492733629,0.0013929772089802,0.0037514108643756,-0.0005034928459797,-0.009850262017866,-0.0028104974828838,0.0073263518484989,0.0122269001290891,-0.0017405601978823,-0.0283544429336359,0.0033059000715154,0.002803378673418,0.0005279088423253,0.0045723858124191
2014-09-16 00:00:00-04:00,0.0059203361856452,0.0119485330923132,0.0112154926883387,0.0098575951403971,-0.0075764063031241,0.0079961822715275,0.0,0.0063845890493305,0.0057953351317809,0.0003259042212619,0.0099573900392255,0.0022188378912837,0.0059957601122755,0.0112913860338095,0.0110769696251777,0.0033736853172183,0.0008345770422815,0.0029956411296436,0.0025607328136363,0.0078962803370867,0.0112453969661052,-0.0050238340932495,0.0025039851490691,0.0009618985866886,0.0131350894178863,0.0006948192968116,0.0082376470855998,0.0123929455822053,0.0067274708318221,0.00210906024939
2014-09-17 00:00:00-04:00,0.0014521917344547,-0.0114717915389513,0.0080354636731621,0.0099041140315556,0.0071387416117105,0.0034558353504088,-0.008296763628844,-0.0003966604397356,-0.001920678395035,0.0042386826531588,0.0105239224692392,0.0071683955186405,-0.0008290478210579,0.0014313311365241,0.0029278398013439,-0.0007202295787235,0.0053340041063318,-0.002346979667043,0.003590036131212,-0.0018333178043488,-0.0051323933279268,0.0038179460742209,0.0009518433491013,0.0001069784887737,-0.0019503805003786,-0.002777281027066,0.0051059992332567,-0.0081455386650435,-0.0010482088090588,0.0006648560146607
2014-09-18 00:00:00-04:00,0.0063613441561183,0.0030863725127057,0.0115638530458266,0.0093098605621086,0.0020672477806891,0.0064184710439814,0.003365744922817,0.0003968178416751,-0.0046505639889021,0.0166106529704961,0.0095373151745745,0.0088968985423774,0.0049267347885393,0.0054319281746195,0.0109235381416981,0.0043256801123885,0.0167468174539331,-0.0005342445625617,0.0101121760770042,0.0071809132957687,0.0034395024094611,0.005643334029423,0.0003558349411867,0.0120662084283924,0.007357292965489,0.0036553540452082,0.0097538130441536,0.0042220489146886,-0.0002623271759213,0.0001105352997947
2014-09-19 00:00:00-04:00,0.0007963632443521,0.0194461529071514,-0.0044393668462661,0.0140120882841543,-0.0081541246592541,0.0059883107944016,-0.0175386580915938,-0.0007931140161389,0.005316685996912,-0.0089947261392413,0.0027151086090222,0.0011409436127829,0.0012903395783134,-0.0099517984664047,0.0059620541372262,0.0062216599107736,-0.0034247463339287,0.009413774486837,-0.0010218058264145,0.0029846732368525,0.0179945380606536,-0.001952082089512,0.0033260776682848,-0.0017939439332936,0.0019396163611751,0.0100590211957329,0.0132825594293843,-0.0008777731343956,0.0081342762952913,0.0016606208844602
2014-09-22 00:00:00-04:00,-0.0061957266384145,-0.0205843054198705,-0.0079154227277179,-0.0127071522160294,0.0009907932313562,-0.0057209529418196,-0.0157060114255518,-0.0091270156329592,-0.0104966085630081,-0.0048871518161945,-0.0048733194056143,-0.0186527309281975,-0.0045873451361465,-0.0031593074417493,-0.0010186028809668,0.0040427028313645,-0.0032726641274365,-0.0045570610849104,-0.006680644445523,0.0014877176939949,-0.0096796350446574,-0.0134456184926308,0.004025248518001,-0.0001054787177293,-0.0003413261377294,-0.0157967998876484,-0.0033762950066915,-0.0109597436155128,-0.0068974799912925,-0.0132611879991608
2014-09-23 00:00:00-04:00,-0.0068021152784923,-0.0026811031892631,-0.0076413766416519,-0.0105499572063461,0.015634282146423,-0.0095636326945593,-0.0090184929660116,-0.0108125681191687,-0.0034821358247184,-0.0010794301692019,-0.0043534815768002,-0.0138332996101377,-0.0077156522418759,-0.0083547729731565,-0.0038935712250521,-0.007816400582072,0.0004925899209973,-0.0044712993460557,-0.0091961079844188,-0.0049521663327711,-0.0106249171355261,-0.0073103887665504,-0.0043631139836967,-0.0110993049357761,-0.0134442299363349,-0.0088973173096637,-0.0053809403821689,-0.0066387213242122,-0.0093041647479822,-0.0109756605379376
2014-09-24 00:00:00-04:00,0.0090403722600529,0.0141519697738008,0.002378074394294,0.0110891316794621,-0.0086714245696774,0.0094206839699384,0.012100612372689,0.0113357687506132,-0.0053634390066397,0.0146956552162234,0.0167233168309319,0.0047115327657492,0.0036010352159778,0.0095873400234951,0.0109809036067833,0.0090715282343225,0.0113225864594805,0.0159340408042694,0.0035324859512106,0.0013271916439006,0.0111684910489846,0.0089865691731516,0.0094743183392782,0.0132550664475183,0.0187084846181633,0.0149620959338465,0.0032060706418848,0.0091777887790633,0.0195765493584527,0.0129091309394042
2014-09-25 00:00:00-04:00,-0.0153549585084397,-0.0191340412662828,-0.0198824028308631,-0.0168026571026922,-0.0381324107904719,-0.0111993291989194,-0.0166988991665671,-0.0176142680186554,-0.0140521121533995,-0.0198071602991555,-0.0120403131699904,-0.0152401788829914,-0.017160022278799,-0.0175539902178273,-0.0141750314047395,-0.0115920322097392,-0.0240141261390477,-0.0088417732406439,-0.0165655931318672,-0.0119283575921894,-0.0220900779581368,-0.0134833741407308,-0.0106755555397193,-0.0114994758202613,-0.0230131977719258,-0.0301769308911871,-0.0091872040344282,-0.0172563078799554,-0.0124543956952185,-0.0154274782328633
2014-09-26 00:00:00-04:00,0.0098755798876242,0.0039759683439264,0.0185568047967821,0.0086519591540736,0.0294264586270172,0.0121913566828246,0.0087423197265306,0.0187449721159718,0.0065463637911706,0.0055948856609695,0.0102286170653478,0.0097403013698136,0.0055554105655635,0.0035149789365862,0.0,0.0100526016553299,0.0068162566935818,0.0057344415795039,-0.0004209262358227,-0.0041921494214599,0.0080365303694098,0.1222572274119953,0.0029642966219876,0.0074707810706033,0.0048736301740919,0.0114449298310246,0.0032252676684194,0.0058371061001893,0.0048607956359314,0.0076074842837763
2014-09-29 00:00:00-04:00,-0.0024501442775241,-0.0043006077361368,-0.0047527191758885,-0.0070182260183342,-0.0063522498360782,0.0006216569236476,-0.0054787837869211,0.0048000392325446,-0.0075739312519501,-0.0069683747744055,0.0004302850563742,0.002464713645736,-0.0022100294313346,0.0186803557680248,-0.0052290202389978,0.0011849054914718,-0.0037979881098512,0.0160508800436534,-0.0016151376571862,0.0003368382035997,0.0006463871029651,-0.0042458954365007,-0.0016553105706285,-0.0066735715218946,-0.0010390871322646,0.0118458456649352,-0.0004017992582138,-0.0047655920501242,-0.0053602221798425,0.0010141489359298
2014-09-30 00:00:00-04:00,-0.0016589506393538,0.0019265513699222,-0.0046618537994088,0.0027842487672007,0.006392858872805,-0.0107944933529894,-0.0080136793404148,0.0096268043962735,-0.0102034656193966,-0.0014143739250186,-0.0122734644384195,-0.0043831999180937,0.0010018956689106,-0.0022918126205856,0.0004693793783374,0.00970393762503,-0.0014918932515682,-0.0146539023177842,-0.0035868244357947,-0.0021883032053027,-0.0017228092464174,0.0008973527997007,-0.0082897362980096,0.0018130632851278,-0.003005611709711,0.0052420368587673,0.0048238447493598,0.0115679280306777,0.00512623011921,0.0022517050511878
2014-10-01 00:00:00-04:00,-0.0139758754475866,-0.0154447090713583,-0.0168423167638648,-0.011675950422593,-0.0155829800117268,-0.0212749763258554,-0.0143391753542526,-0.0055620993093608,-0.013996028961147,-0.0156342195045986,-0.007848225347539,-0.0156787563067056,-0.0140128235036848,-0.0238368100782784,-0.0214839189363257,0.0018753818231651,-0.0078021283558656,-0.0065394762149275,-0.0176451948733038,-0.0096149321721569,-0.0099225045392449,-0.0168158562655628,-0.0071650300543296,-0.0089421718987532,-0.0158841375658607,-0.0139058477083017,-0.0112020635548825,-0.0157473713986017,-0.0045770095505329,-0.0172977403650606
2014-10-02 00:00:00-04:00,-0.0002178053680074,0.0029924813358193,0.0006992661556515,-0.0116698266845256,0.0072594907522187,-0.0040106047689649,-0.0020487288843311,0.0011987369305095,-0.0045900141761411,0.0120638458101671,0.013403412521596,-0.0058912134820874,-0.0013887390134373,-0.013827629403689,-0.0043143743378648,-0.0018718713496606,-0.0089268840038801,-0.0007434718918886,-0.0036647604285167,0.002384534043172,-0.0030501199245522,0.0182438518469398,-0.0010823676483311,-0.0003221826930459,0.0002356568894084,-0.0015864243882487,-0.0028325128159263,-0.0013809350849854,0.0014450740933491,-0.0080007655339355
2014-10-03 00:00:00-04:00,0.0124181918495145,0.0135987771307932,0.0150227418268993,0.0142130406309839,-0.0028026261970032,0.0176369684425454,-0.000205457763182,0.0099758266960052,0.0051236095589155,0.0283795492841405,0.0140936545136745,0.0064746816896903,0.0094162880887445,0.0152148197185961,0.0123252076420048,0.0079699153382508,0.0248128821734445,0.0078628617690246,0.0108175124470801,0.0178420107611505,0.0072115506269365,0.0110863343251346,0.0089101803064437,0.0149349645858618,0.0131920086517827,0.0321327594894302,0.0085211028950868,0.0108242069692687,0.0142988913387185,0.0191264448108303
2014-10-06 00:00:00-04:00,-0.0010452452364868,-0.0016730818214429,-0.0014913234297324,-0.0110672674416801,0.0,-0.0007911570390478,0.0062634875411655,-0.0118528124155194,0.0032282905653855,-0.0031373519991815,-0.0029932428933507,0.0026171984766141,0.0019612173895171,0.002350697300735,-0.0025681120230234,0.0139540897716092,-0.0019900682251086,-0.0107531607296046,0.0012127472525877,-0.005342533829425,0.0,-0.0118506882399558,-0.0026253903770685,0.002540957578359,-0.0108115861088023,-0.0027369651739111,0.0074428595547764,-0.0009435987635559,0.0003878136436059,0.001243715886019
2014-10-07 00:00:00-04:00,-0.0160381928072849,-0.0162011560118774,-0.0193039668506653,-0.0114819261022186,-0.0087334773534473,-0.0232852717851985,-0.0336737830641823,-0.0147941378682852,-0.017528841632471,-0.0196287824254463,-0.0084710740832515,-0.0234910634821485,-0.017615303422235,-0.0187627963419876,-0.0235554435600728,0.007338778903047,-0.0151212081020833,-0.0109761468146919,-0.0189538324500454,-0.018798084183943,-0.0121503780554582,-0.0128895395648228,-0.0049064369174169,-0.0109822045309909,-0.0105767250471711,-0.0238421164703053,-0.0079870605017967,-0.0176591731822025,-0.0006463164527722,-0.0163729569773525
2014-10-08 00:00:00-04:00,0.0164378047196323,0.0180453184543532,0.0241360176897584,0.0296995478179944,0.020759783497094,0.0134606967263968,0.0205915059694623,0.0008119469675074,0.0166347475485668,0.0154516467657006,0.0175193134931086,0.0184872807800478,0.0196543893853691,0.0239020752378869,0.0246121889222914,0.0143445735393532,0.0190652872163612,0.0109903663867656,0.0270919495064743,0.029422002700544,0.0274547687035924,0.0086295779559169,0.0122654875832475,0.0084348411194865,0.028863079378856,0.0173958760545596,0.015062319363591,0.0207162175066755,0.0121604892927409,0.0114794816052148
2014-10-09 00:00:00-04:00,-0.0197108598844667,-0.0227145891303944,-0.0173893046546531,-0.0177767818368261,0.0021825234306445,-0.0177626885046616,-0.032591556516402,-0.019059604805623,-0.0291649299244086,-0.0287717955979551,-0.0108407977090176,-0.0183703358551529,-0.0155260318422456,-0.0189670469656003,-0.0269757002727828,-0.015263943475649,-0.0218540922316254,-0.0118298539184124,-0.0195888612981414,-0.0161185660447186,-0.0198804692805975,-0.0180118690641398,-0.0061768673464533,-0.005929326217792,-0.0193949835947548,-0.0132988405908563,-0.0188490599565875,-0.0218963881887184,-0.004856986930592,-0.0272385130625644
2014-10-10 00:00:00-04:00,-0.0069120993216981,-0.012620119506696,-0.0104781956059808,-0.001381034339654,-0.0028707861612644,-0.0102639551895844,-0.0039575114146435,-0.0351383454496166,-0.005414160587211,-0.0049098420445771,-0.0055871869100192,-0.0208311814606978,-0.0026287670992127,-0.0508624154480065,-0.0083269075725069,0.013676886810916,-0.009478955642406,-0.0045296499740912,-0.0346941921643708,-0.009288798828696,-0.0396949001345474,-0.0004583977929847,0.0123114378079673,0.0015978668578964,0.0052981173063149,-0.0413091958397169,0.0002041486923378,-0.013143559223427,0.0055227753070843,0.0065336743585817
2014-10-13 00:00:00-04:00,-0.0134808966423665,-0.0158643335421643,-0.026003117902223,-0.0278767522436599,-0.0091333834050255,-0.0086418887413241,-0.0155694643381275,-0.0175662397042138,-0.0163314070154,-0.0089259359038638,-0.0210697745379696,-0.025483595831881,-0.0129621426529313,-0.0137890397679388,-0.0208433953493087,-0.0089947852688232,-0.0061519708990732,-0.0170099164999038,-0.0069488568392795,-0.0429593941252711,-0.0086297763342502,-0.0206447718637203,-0.0155860196344637,-0.005529792964446,-0.0168640856398945,-0.0281176859441325,-0.0116465993149439,-0.0034151006770082,-0.0093243155974145,-0.0273559313169544
2014-10-14 00:00:00-04:00,-0.0003602633099372,0.0060694701859225,-0.0004834182020951,-0.010182928478481,-0.0106203196388848,0.0152760263028157,0.0122163382491859,0.0056690892549911,-0.0200842237984353,-0.0003914402855934,-0.0055185718343099,0.0061874993356085,0.0015260148319575,0.0212899372685977,-0.021287693722104,-0.0097570602917382,-0.0029226408504927,0.0040780521008996,0.0096314265675834,0.0033842034949704,0.0018328248274916,-0.0035134101226755,0.0021589450344263,0.0017111005161736,-0.0134604261951697,-0.0095809548642229,-0.003101020922567,-0.0076363042658676,0.0054153860690697,0.0027409081082825
2014-10-15 00:00:00-04:00,-0.010631208753585,-0.0075897394527442,-0.021875534536119,-0.009833555275825,-0.0122530333386523,-0.0171724092062296,-0.0022631276601019,-0.0043364366204646,-0.0046452711589964,-0.0081700893335093,-0.0249721764620571,-0.0125303044881825,-0.0111535177917121,-0.0267575703830859,0.0123699091519642,-0.0093953885735901,-0.0424208069724304,-0.0072445681889785,0.0002980072082685,-0.0284038147067072,-0.0116626276526016,0.0010575594517476,-0.0071809599110581,-0.0180401019351377,-0.0079692532079204,0.0070181220879672,-0.0062217206953542,-0.0121844736298672,-0.0356502089140049,-0.0244832690726672
